station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
42,2022,11,9.161281337047354,4.135793871866295,0.07910863509749304
000BZ,2022,11,10.970281690140844,3.95,0.13859154929577466
000C5,2022,11,9.150555555555554,2.6504166666666666,0.1638888888888889
000CJ,2022,11,4.7959039548022595,2.73545197740113,0.14293785310734464
000DF,2022,11,12.497615708274894,11.64712482468443,0.1399719495091164
000DR,2022,11,9.022408963585434,1.1943977591036417,0.13445378151260504
000EB,2022,11,9.046638655462186,6.723249299719887,0.10252100840336136
000EU,2022,11,9.393248945147679,7.058649789029536,0.08663853727144867
000FA,2022,11,8.603698435277382,9.67425320056899,0.0941678520625889
000FN,2022,11,10.211581920903955,5.1000000000000005,0.21129943502824858
000HL,2022,11,12.19263888888889,1.5981944444444445,0.12277777777777779
000K0,2022,11,9.539775910364146,5.936554621848739,0.16218487394957984
000L7,2022,11,12.429565217391303,5.424057971014492,0.07159420289855073
000MJ,2022,11,9.795325779036828,6.78526912181303,0.19405099150141644
000OM,2022,11,9.725837988826816,7.209636871508381,0.0712290502793296
000OO,2022,11,10.338966480446928,1.8335195530726256,0.11927374301675979
000Q2,2022,11,10.869969969969969,5.65975975975976,0.31501501501501505
000QZ,2022,11,8.045403111739747,2.3725601131541727,0.12786421499292788
000RD,2022,11,9.584110169491526,1.0951271186440676,0.011864406779661017
000T3,2022,11,6.103626220362623,0.024546722454672248,0.22482566248256627
000TY,2022,11,8.358798882681564,7.060614525139664,0.11312849162011174
000U7,2022,11,10.204347826086957,2.799700149925038,0.2983508245877061
000WA,2022,11,9.329814814814815,0.7231481481481481,0.056296296296296296
000WN,2022,11,7.91943661971831,0.8398591549295774,0.09887323943661973
000XR,2022,11,9.336312056737588,4.250780141843972,0.17787234042553193
000XW,2022,11,8.498776223776224,1.00506993006993,0.25384615384615383
000XZ,2022,11,10.13953823953824,9.407215007215006,0.3330447330447331
000Y9,2022,11,12.188815789473685,5.784868421052631,0.11381578947368422
000YG,2022,11,8.992489568845619,4.885396383866481,0.11015299026425591
000ZK,2022,11,6.293900709219858,1.62822695035461,0.23319148936170214
000ZV,2022,11,8.865422885572139,3.616417910447761,0.010945273631840797
ME103,2022,11,5.620112517580872,0.3967651195499297,0.090014064697609
ME104,2022,11,11.829602888086644,2.335740072202166,0.025992779783393503
ME106,2022,11,9.90374787052811,3.717206132879046,0.16831345826235095
