station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
42,2022,5,17.21868131868132,4.148626373626374,0.0239010989010989
000BZ,2022,5,19.608713692946058,5.957676348547717,0.008298755186721992
000C5,2022,5,15.052173913043477,1.2081521739130436,0.05869565217391304
000CJ,2022,5,13.394063926940639,4.25814307458143,0.1132420091324201
000DF,2022,5,18.121798365122615,8.706267029972752,0.029155313351498634
000DR,2022,5,16.009615384615383,0.4695054945054945,0.026648351648351647
000EB,2022,5,15.707523939808482,4.988645690834473,0.018878248974008208
000EU,2022,5,18.558390177353342,2.9308321964529336,0.01937244201909959
000FA,2022,5,13.82061711079944,4.579663394109398,0.07267321178120617
000FN,2022,5,14.191933240611961,3.4176634214186374,0.058692628650904036
000HL,2022,5,18.238172043010753,1.130779569892473,0.006720430107526882
000K0,2022,5,18.141280653950954,7.092643051771117,0.032152588555858314
000L7,2022,5,20.335533707865167,6.964044943820224,0.010112359550561799
000MJ,2022,5,14.67052341597796,4.306060606060606,0.05702479338842975
000OM,2022,5,17.103668478260868,6.445516304347826,0.022554347826086958
000OO,2022,5,18.765437158469943,2.183879781420765,0.04180327868852459
000Q2,2022,5,15.02301013024602,3.21273516642547,0.013603473227206947
000QZ,2022,5,16.566037735849058,4.454571843251089,0.028447024673439764
000RD,2022,5,15.218730158730157,1.2166666666666666,0.005079365079365079
000T3,2022,5,14.54922600619195,0.06439628482972136,0.03065015479876161
000TY,2022,5,15.98512658227848,6.387974683544304,0.03291139240506329
000U7,2022,5,18.27648686030429,4.0330567081604425,0.032918395573997235
000WA,2022,5,19.468435754189944,3.9347765363128495,0.05139664804469273
000WN,2022,5,16.4377027027027,1.1210810810810812,0.038378378378378375
000XR,2022,5,16.658977900552486,3.3063535911602213,0.01781767955801105
000XW,2022,5,13.415546218487396,1.4950980392156863,0.08431372549019608
000XZ,2022,5,13.76501416430595,6.679461756373938,0.040226628895184136
000Y9,2022,5,19.90579964850615,4.711247803163444,0.00843585237258348
000YG,2022,5,18.02596291012839,4.684593437945792,0.034807417974322394
000ZK,2022,5,14.886666666666668,2.024625850340136,0.07564625850340136
000ZV,2022,5,17.78181818181818,3.3636363636363638,0.11515151515151516
ME103,2022,5,13.535123966942148,0.4059228650137741,0.024793388429752067
ME104,2022,5,19.053295668549904,1.9229755178907721,0.010546139359698684
ME106,2022,5,14.840909090909092,2.18168044077135,0.04297520661157025
