station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2019,12,5.606534090909091,4.737215909090909,0.3928977272727273
42,2019,12,6.07401894451962,6.167794316644113,0.12341001353179973
000BZ,2019,12,8.338503401360544,4.625034013605442,0.08598639455782313
000C5,2019,12,7.251951547779273,2.593943472409152,0.126514131897712
000CJ,2019,12,2.707171853856563,3.8506089309878213,0.21407307171853854
000DF,2019,12,9.769958275382477,12.31126564673157,0.16717663421418638
000DR,2019,12,6.829371584699454,5.370628415300547,0.1633879781420765
000EB,2019,12,6.037673130193905,9.616481994459834,0.1670360110803324
000EU,2019,12,6.453668478260869,9.230842391304348,0.10978260869565216
000FA,2019,12,5.65068870523416,8.279752066115703,0.09476584022038567
000FN,2019,12,7.242896174863389,7.181147540983607,0.20136612021857925
000GQ,2019,12,6.317066290550071,6.87277856135402,0.06205923836389281
000HL,2019,12,9.714881780250348,3.8902642559109872,0.3090403337969402
000K0,2019,12,6.759324324324324,6.39554054054054,0.15756756756756757
000L7,2019,12,10.078737997256516,7.893278463648834,0.0644718792866941
000MJ,2019,12,6.840054495912807,7.578474114441417,0.176566757493188
000OM,2019,12,7.11673640167364,7.52649930264993,0.12273361227336123
000OO,2019,12,8.517857142857142,2.720879120879121,0.1478021978021978
000Q2,2019,12,7.9495664739884395,6.03757225433526,0.23786127167630056
000T3,2019,12,3.4569877883310722,2.812618724559023,0.3242876526458616
000U7,2019,12,7.465353260869565,3.1111413043478264,0.23423913043478262
ME014,2019,12,7.226865671641791,0.0,0.014382632293080054
ME103,2019,12,3.134182908545727,4.461769115442279,0.12743628185907047
ME104,2019,12,6.403231939163498,3.971863117870722,0.03916349809885932
ME106,2019,12,6.853655172413792,6.579862068965517,0.12717241379310346
