station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2019,2,6.5699834162520725,5.643449419568823,0.06567164179104477
42,2019,2,6.030407523510972,3.7153605015673983,0.04482758620689655
000BV,2019,2,8.879083969465649,9.229312977099235,0.04183206106870229
000BZ,2019,2,8.287230769230769,5.61,0.03784615384615385
000C5,2019,2,6.62768532526475,0.9385779122541603,0.07866868381240545
000CJ,2019,2,3.220601503759398,3.3600000000000003,0.07278195488721804
000DF,2019,2,9.28582202111614,8.48265460030166,0.05128205128205128
000DR,2019,2,6.3444108761329305,2.1924471299093655,0.0377643504531722
000EB,2019,2,6.331419939577039,4.145317220543807,0.061631419939577034
000EU,2019,2,6.322692889561271,8.494553706505295,0.05809379727685325
000FA,2019,2,6.50606531881804,5.003421461897356,0.09082426127527216
000FN,2019,2,7.606363636363636,3.4392424242424244,0.10787878787878788
000GQ,2019,2,6.62343032159265,6.246860643185299,0.041653905053598776
000HL,2019,2,8.802985074626866,3.4897014925373133,0.1155223880597015
000K0,2019,2,5.918890554722639,3.572713643178411,0.05967016491754123
000L7,2019,2,9.054268292682927,5.5182926829268295,0.02225609756097561
000MJ,2019,2,7.004798761609908,4.991640866873065,0.055108359133126936
000Q2,2019,2,8.155625990491284,4.735182250396196,0.12424722662440571
000T3,2019,2,3.6051580698835273,3.5921797004991682,0.07321131447587355
000U7,2019,2,6.9311278195488715,2.6153383458646617,0.09142857142857143
ME014,2019,2,8.364570230607967,0.0,0.008385744234800839
ME103,2019,2,1.7079365079365079,3.947936507936508,0.02634920634920635
ME104,2019,2,7.542170818505338,4.5711743772241995,0.022419928825622774
ME106,2019,2,7.24081942336874,5.314415781487102,0.054628224582701064
ME135,2019,2,6.778549848942598,2.8622356495468275,0.050302114803625377
