station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2017,3,8.714391143911438,8.48339483394834,0.1210332103321033
42,2017,3,9.726406926406925,5.476046176046176,0.08744588744588745
93,2017,3,10.952173913043477,4.920173913043478,0.11478260869565217
000BV,2017,3,11.328882833787466,12.297683923705723,0.08092643051771117
000BZ,2017,3,12.22418096723869,6.077223088923557,0.12480499219968799
000C5,2017,3,10.121052631578948,2.9746288798920375,0.048582995951417005
000CJ,2017,3,7.403459119496856,6.094496855345912,0.1069182389937107
000DF,2017,3,11.469176136363636,10.401136363636363,0.09914772727272726
000DR,2017,3,10.233333333333334,6.342622950819672,0.17632058287795993
000EB,2017,3,9.372485207100592,8.302366863905325,0.09289940828402367
000EU,2017,3,10.20733695652174,8.326086956521738,0.05951086956521739
000FA,2017,3,9.58855633802817,8.587147887323944,0.052464788732394366
000FN,2017,3,9.745655375552284,7.4025036818851255,0.06980854197349043
000K0,2017,3,10.45014450867052,6.639450867052023,0.07427745664739885
000L7,2017,3,12.964936886395511,7.58569424964937,0.11977559607293128
000Q2,2017,3,10.7875226039783,7.69258589511754,0.09547920433996383
000T3,2017,3,6.915191740412979,4.4374631268436575,0.14041297935103245
000U7,2017,3,12.463781321184511,6.279271070615034,0.10478359908883828
000Y9,2017,3,12.707702702702704,5.077972972972973,0.061621621621621624
ME014,2017,3,10.289239598278336,7.389426111908178,0.06657101865136299
ME103,2017,3,6.003768506056528,4.202462987886944,0.180349932705249
ME104,2017,3,10.211140939597316,3.7507785234899327,0.06308724832214765
ME106,2017,3,10.197046979865773,7.545087248322148,0.05771812080536913
