station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2019,7,20.43448275862069,4.424827586206897,0.10096551724137931
42,2019,7,22.016093535075655,4.968225584594223,0.03383768913342504
000BV,2019,7,22.765373961218835,8.33808864265928,0.06980609418282548
000BZ,2019,7,25.925648021828103,5.8302864938608465,0.01227830832196453
000C5,2019,7,20.866666666666667,0.634010840108401,0.014905149051490514
000CJ,2019,7,18.758559782608696,4.155434782608696,0.08097826086956522
000DF,2019,7,22.28592896174863,8.370628415300546,0.0319672131147541
000DR,2019,7,20.65473537604457,2.16991643454039,0.03370473537604457
000EB,2019,7,21.38890392422192,6.417320703653585,0.010554803788903925
000EU,2019,7,23.49876880984952,8.246374829001368,0.0746922024623803
000FA,2019,7,19.263503649635037,3.962773722627737,0.04029197080291971
000FN,2019,7,18.57732962447844,3.834353268428373,0.020305980528511822
000GQ,2019,7,24.402916666666666,5.830694444444445,0.04694444444444445
000HL,2019,7,24.147210884353743,2.047482993197279,0.06557823129251701
000K0,2019,7,23.239512855209743,5.703112313937754,0.09120433017591341
000L7,2019,7,26.97405857740586,7.310878661087866,0.025941422594142262
000MJ,2019,7,19.974999999999998,4.800137362637362,0.01456043956043956
000OM,2019,7,22.37514285714286,7.576714285714285,0.037714285714285714
000OO,2019,7,25.212,3.14151724137931,0.018206896551724135
000Q2,2019,7,19.952180028129394,4.452180028129395,0.7052039381153306
000T3,2019,7,18.34539295392954,2.2829268292682925,0.0951219512195122
000U7,2019,7,23.5874826147427,3.1778859527121,0.007788595271210013
ME014,2019,7,19.61662087912088,0.0,0.011538461538461539
ME103,2019,7,17.646090534979425,2.401440329218107,0.0823045267489712
ME104,2019,7,22.77972602739726,3.053972602739726,0.0021917808219178085
ME106,2019,7,18.398905109489053,3.9029197080291973,0.0014598540145985403
