station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2016,5,11.117438692098093,8.767029972752043,0.3122615803814714
42,2016,5,13.849014084507042,4.256478873239437,0.23464788732394365
93,2016,5,15.684011220196355,5.7514726507713885,0.042636746143057506
000BV,2016,5,15.631375579598146,10.929366306027822,0.25780525502318397
000BZ,2016,5,16.223100303951366,8.6209726443769,0.12492401215805471
000C5,2016,5,14.027049180327868,1.1229508196721312,0.0448087431693989
000CJ,2016,5,10.134900284900285,5.905555555555555,0.11310541310541311
000DF,2016,5,15.228070175438596,9.068151147098515,0.07827260458839407
000DR,2016,5,14.020689655172415,5.5456896551724135,0.20344827586206898
000EB,2016,5,13.286637931034482,6.307040229885057,0.1706896551724138
000K0,2016,5,14.602773722627736,6.572846715328467,0.2321167883211679
000L7,2016,5,16.69914040114613,9.605014326647565,0.11891117478510028
000Q2,2016,5,15.056308851224104,5.269114877589454,0.07344632768361582
000T3,2016,5,11.297868217054264,3.0397286821705425,0.08178294573643412
000U7,2016,5,14.392037037037037,7.985555555555555,0.12925925925925924
000Y9,2016,5,16.895061728395063,6.779149519890261,0.04965706447187929
ME014,2016,5,14.344638069705095,8.6593163538874,0.07506702412868632
ME103,2016,5,9.457655172413792,5.374855172413793,0.21351724137931036
ME104,2016,5,14.067694369973191,3.11014745308311,0.1742627345844504
ME106,2016,5,14.247798742138365,3.7680188679245283,0.2169811320754717
