station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2015,1,2.0655405405405407,6.092432432432432,0.2402702702702703
42,2015,1,3.6579795021961936,5.805710102489019,0.06471449487554905
93,2015,1,6.500820793433653,5.490971272229822,0.10615595075239398
000C5,2015,1,5.863865546218488,3.7022408963585436,0.008823529411764706
000K0,2015,1,5.538674033149171,7.1779005524861885,0.1701657458563536
000L7,2015,1,8.033001422475106,8.274537695590327,0.026173541963015644
000Q2,2015,1,7.670940170940171,8.898974358974359,0.15008547008547007
000T3,2015,1,2.461980198019802,4.260000000000001,0.22811881188118813
000U7,2015,1,5.806554307116104,8.454868913857677,0.1411985018726592
000Y9,2015,1,9.995644283121598,6.456805807622505,0.031215970961887482
ME014,2015,1,5.327739251040222,10.762981969486823,1.318890429958391
