station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2017,7,17.460275862068965,5.173793103448276,0.08855172413793104
42,2017,7,20.355667144906743,4.756814921090387,0.10903873744619799
93,2017,7,24.09658914728682,6.278139534883721,0.000310077519379845
000BV,2017,7,21.076478679504813,11.205914718019256,0.1188445667125172
000BZ,2017,7,24.830075187969925,8.100300751879699,0.010225563909774436
000C5,2017,7,19.524863387978144,1.794672131147541,0.04644808743169399
000CJ,2017,7,17.505301914580265,4.81060382916053,0.15935198821796762
000DF,2017,7,20.74769687964339,8.369539375928678,0.05676077265973255
000DR,2017,7,19.91394927536232,5.019021739130435,0.15579710144927536
000EB,2017,7,20.157320872274145,8.226947040498443,0.03925233644859813
000EU,2017,7,22.344689655172413,8.218896551724137,0.06565517241379311
000FA,2017,7,18.303260869565218,6.000951086956522,0.06440217391304348
000FN,2017,7,17.69798761609907,5.227399380804954,0.06501547987616099
000GQ,2017,7,22.301828410689172,6.936286919831224,0.0011251758087201125
000K0,2017,7,22.781363636363636,6.185757575757576,0.09636363636363636
000L7,2017,7,24.99830985915493,8.963802816901408,0.01267605633802817
000Q2,2017,7,19.867977528089888,6.174906367041198,0.0704119850187266
000T3,2017,7,17.566913123844735,3.256931608133087,0.09131238447319778
000U7,2017,7,23.35323886639676,4.8834008097165995,0.02388663967611336
000Y9,2017,7,24.066981132075473,4.880727762803234,0.0
ME014,2017,7,18.955898123324395,2.556823056300268,0.05442359249329759
ME103,2017,7,16.995710455764073,3.2570777479892765,0.11206434316353886
ME104,2017,7,21.89142091152815,2.13686327077748,0.0061662198391420914
ME106,2017,7,18.974798927613943,4.654892761394102,0.042359249329758715
