station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2020,12,3.1180440771349858,6.734159779614325,0.41432506887052345
42,2020,12,5.849326145552561,5.7133423180593,0.14609164420485177
000BV,2020,12,7.082721088435374,12.700408163265305,0.09714285714285716
000BZ,2020,12,6.227162162162163,4.735540540540541,0.18351351351351353
000C5,2020,12,7.023418573351278,3.4053835800807533,0.20969044414535667
000CJ,2020,12,0.33542234332425064,2.4420980926430516,0.07084468664850137
000DF,2020,12,8.92608695652174,13.534374999999999,0.23750000000000002
000DR,2020,12,5.545741758241759,2.0820054945054944,0.2541208791208791
000EB,2020,12,5.693369418132611,8.408119079837618,0.21705006765899865
000EU,2020,12,5.117750677506775,8.59349593495935,0.13333333333333333
000FA,2020,12,4.5061994609164415,7.087601078167116,0.08921832884097035
000FN,2020,12,7.112362637362637,7.701785714285713,0.28928571428571426
000GQ,2020,12,5.26593567251462,7.1608187134502925,0.1309941520467836
000HL,2020,12,7.403894297635604,2.084700973574409,0.1930458970792768
000K0,2020,12,6.065721997300945,7.321457489878542,0.2224021592442645
000L7,2020,12,8.107883817427386,6.964453665283541,0.10041493775933609
000MJ,2020,12,6.928940217391304,6.645516304347827,0.15516304347826088
000OM,2020,12,6.88938953488372,8.543750000000001,0.16104651162790698
000OO,2020,12,5.818918918918919,0.9339971550497866,0.09132290184921764
000Q2,2020,12,7.5014450867052025,6.324999999999999,0.29797687861271677
000QZ,2020,12,4.088477366255144,2.8551440329218107,0.13415637860082305
000RD,2020,12,4.624922118380062,1.790031152647975,0.05545171339563863
000T3,2020,12,2.440358126721763,0.24242424242424243,0.22644628099173555
000TY,2020,12,6.12,5.036046511627907,0.19209302325581398
000U7,2020,12,6.065217391304348,3.785733695652174,0.21739130434782608
000Y9,2020,12,9.43142857142857,5.553571428571429,0.03257142857142857
ME014,2020,12,6.9785911602209945,11.035911602209945,0.01408839779005525
ME103,2020,12,1.6290190735694823,2.8897820163487737,0.11553133514986376
ME104,2020,12,6.376470588235294,4.502321981424148,0.11331269349845202
ME106,2020,12,6.8040336134453785,2.228403361344538,0.08504201680672269
