station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2018,4,10.591091954022987,7.132183908045977,0.17701149425287357
42,2018,4,12.832239657631954,3.826248216833095,0.09871611982881598
93,2018,4,10.725333333333333,0.0,0.005333333333333334
000BV,2018,4,14.496371552975326,11.08621190130624,0.07227866473149493
000BZ,2018,4,14.692537313432837,7.167164179104478,0.17081260364842454
000C5,2018,4,11.817011494252872,1.14,0.06804597701149426
000CJ,2018,4,10.267913669064749,7.0109352517985615,0.05007194244604316
000DF,2018,4,13.888622754491019,9.266616766467067,0.07095808383233533
000DR,2018,4,14.043236714975844,5.605072463768116,0.13671497584541062
000EB,2018,4,12.358691588785046,5.976074766355141,0.07588785046728973
000EU,2018,4,13.911079545454545,9.342897727272726,0.07926136363636363
000FA,2018,4,13.129046898638425,5.103177004538578,0.06928895612708018
000FN,2018,4,11.477568493150685,6.320376712328767,0.1428082191780822
000GQ,2018,4,14.61822222222222,9.74,0.010666666666666666
000HL,2018,4,14.070985915492956,3.252535211267606,0.0
000K0,2018,4,14.594520547945207,7.089193302891934,0.07123287671232877
000L7,2018,4,14.429647435897436,7.475961538461538,0.253525641025641
000MJ,2018,4,12.53788732394366,5.444507042253521,0.16563380281690143
000Q2,2018,4,12.850292397660818,7.182261208576998,0.12787524366471736
000T3,2018,4,8.654205607476635,3.6090342679127727,0.09595015576323988
000U7,2018,4,15.247464503042597,4.767545638945234,0.1079107505070994
ME014,2018,4,11.977165354330708,0.018208661417322834,0.09251968503937008
ME103,2018,4,9.235048678720444,5.475410292072323,0.12990264255910988
ME104,2018,4,12.644745762711864,3.88928813559322,0.04067796610169491
ME106,2018,4,12.63490959666203,5.479624478442281,0.07148817802503477
