station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
42,2023,2,5.535373134328358,4.232537313432836,0.015820895522388058
000BZ,2023,2,6.572233009708738,4.332233009708737,0.06135922330097088
000C5,2023,2,5.134077380952381,1.3236607142857142,0.036904761904761905
000CJ,2023,2,2.7947129909365556,3.369486404833837,0.000906344410876133
000DF,2023,2,6.573071104387292,9.59319213313162,0.03751891074130106
000DR,2023,2,4.938821752265861,0.40392749244712994,0.012084592145015106
000EB,2023,2,5.491778774289985,5.882660687593423,0.003288490284005979
000EU,2023,2,5.481174698795181,9.744578313253012,0.01144578313253012
000FA,2023,2,5.224622356495468,8.700302114803627,0.023564954682779457
000FN,2023,2,6.263595166163142,4.369335347432024,0.020241691842900304
000HL,2023,2,7.93050847457627,1.7966101694915255,0.0
000K0,2023,2,4.925525525525526,5.277327327327328,0.010810810810810811
000L7,2023,2,7.540030674846626,4.460122699386503,0.03343558282208589
000MJ,2023,2,5.7942942942942945,4.523123123123123,0.009909909909909911
000OM,2023,2,5.265395894428153,7.018475073313784,0.0005865102639296188
000OO,2023,2,5.51763826606876,2.3505231689088193,0.06337817638266069
000Q2,2023,2,6.8896062992125975,4.05244094488189,0.018582677165354333
000QZ,2023,2,4.635575485799701,6.035276532137519,0.012556053811659194
000RD,2023,2,3.9381097560975613,0.06829268292682926,0.0033536585365853662
000T3,2023,2,2.4788059701492537,0.09074626865671642,0.039701492537313435
000TY,2023,2,4.604491017964072,7.299401197604791,0.011377245508982035
000U7,2023,2,6.42986577181208,0.0,0.021476510067114096
000WA,2023,2,6.074788494077834,1.093062605752961,0.05143824027072758
000WN,2023,2,4.498809523809523,1.6924107142857143,0.008035714285714287
000XR,2023,2,4.826443768996961,3.2989361702127655,0.0425531914893617
000XW,2023,2,5.334664246823957,1.9464609800362977,0.022504537205081672
000XZ,2023,2,6.108029197080292,9.103102189781023,0.024817518248175185
000Y9,2023,2,8.54600326264274,3.4391517128874387,0.14877650897226755
000YG,2023,2,4.446050670640835,4.521162444113264,0.00894187779433681
000ZK,2023,2,2.526737160120846,2.2720543806646525,0.008157099697885197
000ZQ,2023,2,5.996178343949045,7.49108280254777,0.017197452229299363
000ZV,2023,2,4.583582089552238,4.6179104477611945,0.012366737739872067
ME103,2023,2,1.0256797583081572,0.7182779456193353,0.04138972809667674
ME104,2023,2,3.9330909090909087,0.46545454545454545,0.0021818181818181823
ME106,2023,2,6.5410684474123535,1.3278797996661102,0.002671118530884808
