station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2015,3,6.40031746031746,6.5482539682539675,0.14412698412698413
42,2015,3,7.321106259097526,5.432459970887918,0.03522561863173217
93,2015,3,9.926522327469554,5.244113667117727,0.09769959404600813
000C5,2015,3,7.898743016759776,3.406564245810056,0.0023743016759776537
000K0,2015,3,9.649343832020998,6.844619422572179,0.11968503937007874
000L7,2015,3,11.73400286944046,8.554232424677188,0.07604017216642754
000Q2,2015,3,8.77927786499215,9.510989010989011,0.3516483516483517
000T3,2015,3,4.850726744186047,4.407558139534884,0.13517441860465115
000U7,2015,3,8.97005444646098,8.578221415607986,0.10163339382940109
000Y9,2015,3,14.659537572254335,12.998265895953756,0.025433526011560695
ME014,2015,3,7.516510067114094,9.991127516778525,0.4303355704697987
