station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2015,12,6.914364640883978,4.823204419889502,0.03756906077348066
42,2015,12,8.081766381766382,3.8198005698005697,0.034757834757834755
93,2015,12,8.79393063583815,1.1320809248554913,0.023410404624277455
000BV,2015,12,10.033243606998655,11.422476446837146,0.029609690444145357
000BZ,2015,12,9.679780564263323,2.953291536050157,0.029467084639498434
000C5,2015,12,10.201128349788435,1.4262341325811,0.011142454160789845
000CJ,2015,12,5.609410112359551,3.69438202247191,0.007303370786516854
000K0,2015,12,8.597592067988668,6.394050991501416,0.053824362606232294
000L7,2015,12,11.038945827232798,4.025329428989751,0.036896046852122985
000Q2,2015,12,12.29078947368421,8.428453947368421,1.1720394736842106
000T3,2015,12,6.858869701726845,3.6463108320251183,0.01695447409733124
000U7,2015,12,10.571176470588236,5.530980392156863,0.011372549019607842
000Y9,2015,12,12.160989010989011,1.4388736263736264,0.020879120879120878
ME014,2015,12,10.701208053691275,13.200442953020135,0.03919463087248322
