station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2015,2,0.9246575342465754,7.809741248097413,0.2207001522070015
42,2015,2,3.07720207253886,5.5663212435233165,0.07702936096718481
93,2015,2,5.416095380029806,4.195529061102832,0.20923994038748137
000C5,2015,2,4.372100313479624,2.439498432601881,0.013636363636363636
000K0,2015,2,3.8109375,8.152083333333334,0.15416666666666667
000L7,2015,2,6.6978125,7.433437499999999,0.0365625
000Q2,2015,2,5.794200351493849,9.076274165202108,0.1282952548330404
000T3,2015,2,-0.389963503649635,3.3538321167883214,0.08503649635036496
000U7,2015,2,3.2168141592920354,9.532743362831859,0.168141592920354
000Y9,2015,2,7.33384223918575,3.3099236641221372,0.1419847328244275
ME014,2015,2,4.8548579970104635,9.144005979073244,0.7079222720478326
