station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2017,10,11.387551867219917,3.858921161825726,0.07911479944674966
42,2017,10,13.02719298245614,3.423684210526316,0.030994152046783626
93,2017,10,15.032376395534289,4.722169059011165,0.0012759170653907496
000BV,2017,10,14.7998613037448,10.324410540915395,0.039112343966712905
000BZ,2017,10,16.324100156494524,6.818153364632238,0.010641627543035994
000C5,2017,10,13.618055555555555,1.0505555555555555,0.03611111111111111
000CJ,2017,10,10.377987421383647,4.0897798742138365,0.029874213836477988
000DF,2017,10,15.850236966824646,8.259873617693524,0.05118483412322275
000DR,2017,10,14.218811881188119,4.4425742574257425,0.050990099009900994
000EB,2017,10,13.292148760330578,6.835330578512397,0.054132231404958674
000EU,2017,10,13.530434782608697,8.420897615708276,0.02244039270687237
000FA,2017,10,13.487336244541485,5.774890829694323,0.03187772925764192
000FN,2017,10,14.286466165413533,5.242293233082707,0.05601503759398496
000GQ,2017,10,13.829492455418382,6.230041152263374,0.000823045267489712
000HL,2017,10,15.828552097428958,3.040054127198917,0.0
000K0,2017,10,13.930836236933798,5.522996515679442,0.03902439024390244
000L7,2017,10,17.027754532775454,6.9078103207810315,0.04100418410041841
000Q2,2017,10,15.086873508353221,5.2618138424821,0.07255369928400955
000T3,2017,10,9.642307692307693,3.3989878542510126,0.10404858299595142
000U7,2017,10,14.165470852017938,5.885201793721974,0.02062780269058296
ME014,2017,10,14.392886456908347,2.804418604651163,0.07058823529411765
ME103,2017,10,9.429715762273903,2.1054005167958656,0.01136950904392765
ME104,2017,10,13.735254691689008,1.9529892761394103,0.005898123324396784
ME106,2017,10,14.174396782841823,4.761300268096514,0.046112600536193024
