station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
42,2022,10,15.385457063711911,3.198337950138504,0.1299168975069252
000BZ,2022,10,17.622040816326532,2.9674829931972786,0.13170068027210885
000C5,2022,10,14.787362637362639,1.6141483516483515,0.12802197802197804
000CJ,2022,10,12.86869918699187,2.903658536585366,0.13008130081300814
000DF,2022,10,17.82750677506775,10.655962059620597,0.05392953929539295
000DR,2022,10,16.04646739130435,1.1209239130434783,0.05353260869565217
000EB,2022,10,15.015094339622642,4.885714285714286,0.0692722371967655
000EU,2022,10,17.006632653061224,7.393197278911565,0.07755102040816327
000FA,2022,10,14.089940828402366,8.017307692307693,0.04911242603550296
000FN,2022,10,14.665633423180592,2.725741239892183,0.10161725067385445
000HL,2022,10,17.497708894878706,0.3935309973045822,0.06900269541778976
000K0,2022,10,17.04539295392954,6.743766937669376,0.045799457994579955
000L7,2022,10,18.789929078014183,4.4960283687943265,0.02297872340425532
000MJ,2022,10,14.786805555555556,4.305,0.08138888888888889
000OM,2022,10,15.725609756097562,4.915447154471544,0.10514905149051491
000OO,2022,10,17.105533063427803,1.8873144399460189,0.010256410256410256
000Q2,2022,10,15.164828614008943,4.349627421758569,0.1254843517138599
000QZ,2022,10,13.751983584131327,2.3321477428180573,0.1283173734610123
000RD,2022,10,15.001232665639444,0.27858243451463793,0.08412942989214175
000T3,2022,10,12.915612382234185,0.012920592193808885,0.16877523553162851
000TY,2022,10,13.650746268656716,6.62415196743555,0.1299864314789688
000U7,2022,10,17.132472826086957,2.1936141304347827,0.11875000000000001
000WA,2022,10,16.998175787728027,0.9638474295190714,0.09651741293532339
000WN,2022,10,15.321639784946235,0.7637096774193549,0.048118279569892466
000XR,2022,10,16.588211382113823,4.373035230352304,0.09620596205962059
000XW,2022,10,13.246464646464645,0.791919191919192,0.12525252525252525
000XZ,2022,10,14.531911966987622,6.19312242090784,0.0984869325997249
000Y9,2022,10,19.82682060390764,5.234991119005329,0.0007104795737122558
000YG,2022,10,15.654032258064516,4.5052419354838715,0.12983870967741934
000ZK,2022,10,13.010887096774194,1.457258064516129,0.06290322580645161
000ZV,2022,10,13.586206896551724,2.7195402298850575,0.0016420361247947454
ME103,2022,10,12.645883940620783,0.11457489878542511,0.03346828609986505
ME104,2022,10,18.117118402282454,2.6965763195435093,0.028815977175463622
ME106,2022,10,14.65175953079179,4.038123167155425,0.04897360703812317
