station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2016,10,9.928429985855727,3.6308345120226306,0.14002828854314003
42,2016,10,10.266812227074237,3.149636098981077,0.03580786026200874
93,2016,10,13.473481481481482,3.734518518518519,0.11377777777777777
000BV,2016,10,12.238535911602211,9.087016574585636,0.028729281767955802
000BZ,2016,10,13.461501597444089,4.729392971246006,0.24089456869009587
000C5,2016,10,10.525761772853187,0.5178670360110803,0.03462603878116344
000CJ,2016,10,7.994782608695652,3.948695652173913,0.08231884057971015
000DF,2016,10,13.152876712328768,6.44123287671233,0.012876712328767123
000DR,2016,10,12.310091743119266,3.4275229357798165,0.1559633027522936
000EB,2016,10,10.489624060150376,5.053684210526316,0.03879699248120301
000EU,2016,10,11.00849315068493,7.310958904109589,0.1317808219178082
000FA,2016,10,9.098101265822784,6.383333333333333,0.06160337552742616
000K0,2016,10,10.945593220338983,4.600847457627118,0.1864406779661017
000L7,2016,10,14.56998556998557,5.316594516594517,0.31861471861471863
000Q2,2016,10,12.240430107526882,5.814193548387097,0.07741935483870968
000T3,2016,10,7.4811068702290076,2.757442748091603,0.04045801526717557
000U7,2016,10,12.270673076923078,5.326201923076923,0.13509615384615387
000Y9,2016,10,16.188235294117646,3.220735294117647,0.1511764705882353
ME014,2016,10,11.464497878359264,5.443465346534654,0.128995756718529
ME103,2016,10,7.573650793650793,3.115809523809524,0.2311111111111111
ME104,2016,10,10.225335120643432,1.5036461126005363,0.07962466487935657
ME106,2016,10,9.779367262723522,3.1839477303988994,0.0
