station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
42,2022,12,5.243589743589744,4.920782726045884,0.06477732793522267
000BZ,2022,12,6.807065217391305,3.134239130434783,0.16277173913043477
000C5,2022,12,4.982614555256065,2.9956873315363883,0.1169811320754717
000CJ,2022,12,1.976319350473613,2.470230040595399,0.21840324763193505
000DF,2022,12,7.210540540540541,13.407297297297298,0.07567567567567568
000DR,2022,12,5.170395634379264,1.1324693042291951,0.08294679399727148
000EB,2022,12,4.637819650067295,6.350605652759085,0.0864064602960969
000EU,2022,12,5.517273954116059,7.532118758434549,0.09932523616734143
000FA,2022,12,3.744722222222222,9.376666666666667,0.1111111111111111
000FN,2022,12,5.245730027548209,4.87603305785124,0.2639118457300275
000HL,2022,12,8.917092866756393,0.7122476446837147,0.21776581426648722
000K0,2022,12,5.527162162162162,7.110675675675675,0.13216216216216214
000L7,2022,12,8.403168044077134,4.249035812672177,0.10247933884297522
000MJ,2022,12,4.71490514905149,5.323306233062331,0.09078590785907859
000OM,2022,12,5.315416666666667,7.876805555555555,0.07222222222222222
000OO,2022,12,7.858208955223881,1.0529172320217097,0.18724559023066487
000Q2,2022,12,5.841991341991342,6.9271284271284275,0.3088023088023088
000QZ,2022,12,3.4932413793103447,3.012827586206897,0.0910344827586207
000RD,2022,12,4.267397260273972,1.7773972602739727,0.06958904109589041
000T3,2022,12,2.067626886145405,0.14046639231824418,0.18271604938271604
000TY,2022,12,3.8058823529411767,7.6303921568627455,0.10448179271708682
000U7,2022,12,6.625423728813559,0.7851694915254237,0.16242937853107345
000WA,2022,12,5.010872675250358,0.14449213161659513,0.08955650929899857
000WN,2022,12,4.023521505376344,1.0052419354838709,0.09919354838709676
000XR,2022,12,6.014864864864865,5.138378378378379,0.07351351351351351
000XW,2022,12,3.827213114754098,1.5139344262295082,0.19475409836065574
000XZ,2022,12,4.878591160220994,8.263121546961326,0.17430939226519337
000Y9,2022,12,11.379310344827585,5.24,0.22344827586206897
000YG,2022,12,4.916666666666667,5.75994623655914,0.08655913978494624
000ZK,2022,12,3.3403481012658225,1.2254746835443038,0.1892405063291139
000ZV,2022,12,3.384970238095238,4.994642857142857,0.08839285714285713
ME103,2022,12,2.113869625520111,1.1471567267683773,0.05575589459084605
ME104,2022,12,6.98886827458256,3.582374768089054,0.060853432282003704
ME106,2022,12,4.810437710437711,1.12996632996633,0.07508417508417509
