station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2017,8,17.645931034482757,3.7958620689655174,0.047724137931034485
42,2017,8,19.42375533428165,3.616216216216216,0.07140825035561878
93,2017,8,24.369590643274854,5.095906432748538,0.0014619883040935672
000BV,2017,8,20.153868194842406,8.640687679083094,0.08051575931232093
000BZ,2017,8,25.043856920684295,6.909486780715397,0.004043545878693624
000C5,2017,8,18.54793956043956,1.245879120879121,0.05467032967032968
000CJ,2017,8,18.25083713850837,4.368949771689498,0.11598173515981736
000DF,2017,8,20.243653250773992,8.093808049535605,0.0173374613003096
000DR,2017,8,20.304827586206898,4.229195402298851,0.07632183908045978
000EB,2017,8,19.45126050420168,7.070084033613445,0.051092436974789913
000EU,2017,8,22.491483516483516,8.096428571428572,0.0739010989010989
000FA,2017,8,17.725067750677507,4.558672086720867,0.09701897018970189
000FN,2017,8,17.501559792027727,4.700693240901214,0.07902946273830157
000GQ,2017,8,22.56457461645746,5.990097629009762,0.001394700139470014
000HL,2017,8,20.950000000000003,2.05,0.0
000K0,2017,8,22.885048231511256,5.982315112540193,0.12508038585209003
000L7,2017,8,25.192524682651623,7.450352609308886,0.01297602256699577
000Q2,2017,8,19.63821138211382,5.461585365853658,0.034552845528455285
000T3,2017,8,17.978393881453155,3.2520076481835565,0.036328871892925434
000U7,2017,8,23.65636743215031,4.90125260960334,0.04634655532359081
000Y9,2017,8,24.182200647249193,4.1228155339805825,0.00032362459546925567
ME014,2017,8,18.39551820728291,1.3484733893557423,0.16722689075630254
ME103,2017,8,16.92573726541555,2.288766756032172,0.06970509383378017
ME104,2017,8,22.11876675603217,1.8908981233243967,0.010455764075067023
ME106,2017,8,18.121313672922252,3.7732037533512064,0.14101876675603217
