station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
42,2023,5,15.596986301369862,5.37986301369863,0.049315068493150684
000BZ,2023,5,17.49020408163265,6.575238095238095,0.14884353741496598
000C5,2023,5,14.581532147742818,1.2298221614227087,0.038303693570451436
000CJ,2023,5,11.3251040221914,4.196116504854369,0.12011095700416088
000DF,2023,5,16.88168249660787,10.829715061058344,0.08222523744911805
000DR,2023,5,13.859806629834255,0.4375690607734807,0.07569060773480664
000EB,2023,5,14.3,6.8407307171853855,0.07469553450608932
000EU,2023,5,15.581657608695652,9.263179347826087,0.09510869565217392
000FA,2023,5,13.109166666666667,8.04486111111111,0.0811111111111111
000FN,2023,5,13.025034387895461,4.938927097661623,0.04511691884456671
000HL,2023,5,17.05872801082544,0.5488497970230041,0.07740189445196212
000K0,2023,5,15.850477489768076,6.589358799454297,0.054570259208731244
000L7,2023,5,18.4672778561354,6.835260930888575,0.09393511988716502
000MJ,2023,5,14.032147742818058,5.776470588235295,0.04295485636114911
000OM,2023,5,15.215722379603399,9.473937677053826,0.08696883852691217
000OO,2023,5,16.806495263870094,2.2196211096075777,0.10933694181326116
000Q2,2023,5,14.977932960893856,6.695111731843575,0.05083798882681564
000QZ,2023,5,15.52157394843962,4.52089552238806,0.043147896879240165
000RD,2023,5,13.033814102564103,0.0,0.06826923076923078
000T3,2023,5,12.187009472259811,0.1212449255751015,0.12232746955345061
000TY,2023,5,14.602291105121294,5.254312668463611,0.035849056603773584
000U7,2023,5,15.05979680696662,6.635413642960813,0.1799709724238026
000WA,2023,5,16.024364723467862,3.383408071748879,0.07623318385650224
000WN,2023,5,13.602964959568732,1.0121293800539084,0.09272237196765498
000XR,2023,5,14.697014925373136,3.8100407055630936,0.10407055630936228
000XW,2023,5,12.503398058252428,2.909061488673139,0.033009708737864074
000XZ,2023,5,12.996883468834689,9.783875338753388,0.03577235772357723
000Y9,2023,5,18.01814092953523,4.497001499250374,0.08815592203898051
000YG,2023,5,16.154716981132076,5.623854447439353,0.04097035040431267
000ZK,2023,5,12.467808219178082,2.255342465753425,0.19205479452054797
000ZQ,2023,5,13.262297297297298,7.9471621621621615,0.06432432432432432
000ZV,2023,5,15.533001422475108,3.9362731152204833,0.040398293029871975
ME103,2023,5,10.824760601915184,0.11819425444596444,0.07250341997264022
ME106,2023,5,13.710407876230661,3.5755274261603374,0.03488045007032349
