station_id,year,month,avg_temperature,avg_vent_moyen,avg_pluie_1h
23,2016,8,18.515552523874486,4.088676671214189,0.03765347885402456
42,2016,8,20.4007072135785,3.603677510608204,0.007920792079207921
93,2016,8,22.817128874388253,4.445350734094617,0.01468189233278956
000BV,2016,8,21.5640434192673,9.987924016282225,0.016824966078697424
000BZ,2016,8,24.40441898527005,7.336988543371522,0.01669394435351882
000C5,2016,8,19.376785714285713,1.2472527472527473,0.008241758241758242
000CJ,2016,8,17.129436038514445,4.762585969738653,0.05364511691884457
000DF,2016,8,21.156275303643724,7.210121457489878,0.02887989203778677
000DR,2016,8,22.620833333333334,4.356481481481482,0.04398148148148148
000EB,2016,8,20.197076023391812,7.0624269005847955,0.04005847953216374
000EU,2016,8,23.971428571428575,6.993650793650794,0.0
000K0,2016,8,21.643457943925235,5.121806853582555,0.06510903426791279
000L7,2016,8,24.499016853932584,7.03623595505618,0.005056179775280899
000Q2,2016,8,20.54564315352697,5.881950207468879,0.03070539419087137
000T3,2016,8,17.89853300733496,2.586063569682152,0.019070904645476772
000U7,2016,8,22.06884531590414,6.3840958605664495,0.05359477124183006
000Y9,2016,8,23.59890560875513,4.296580027359782,0.0027359781121751026
ME014,2016,8,19.01558620689655,8.470979310344827,0.1026206896551724
ME103,2016,8,15.661325966850828,2.211961325966851,0.031767955801104975
ME104,2016,8,21.15296551724138,2.139710344827586,0.03641379310344827
ME106,2016,8,10.348531468531469,2.9089370629370626,0.0
